,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
440,40.20340347290039,14.694615364074707,37.347084045410156,9.431049346923828,1.4424992799758911,0.8910917043685913,0.18706299364566803,1.0953344106674194,1.0405001640319824,1.5769414901733398,-1.3697627782821655,1.530934453010559,1.0,-1.0,-1.0,1.0,-0.5364413261413574,-2.9006972312927246,0.7692981287052623,3.0395725722009956,146.0,18.713390788906164,41.22679995058901,1.0
447,76.88291931152344,25.687416076660156,12.391968727111816,11.076996803283691,0.9097337126731873,0.12174598127603531,2.159032106399536,1.0428543090820312,1.034178376197815,1.1638741493225098,-1.2437390089035034,-0.6107164025306702,-1.0,1.0,1.0,-1.0,-0.12969577312469482,-0.6330226063728333,0.7985897715179217,1.283187630630693,149.0,36.39000811466984,15.579284100322202,1.0
460,19.8792667388916,31.980295181274414,38.361942291259766,23.690208435058594,-0.4461657702922821,-0.5529010891914368,-0.1979178786277771,0.28734511137008667,-0.8542075753211975,-0.9164075255393982,1.5780442953109741,0.024166176095604897,1.0,-1.0,-1.0,1.0,0.062199950218200684,1.5538780689239502,0.1235364808777184,1.6278873494638662,153.0,3.1158347713190295,44.778266563780825,1.0
469,24.147960662841797,10.840214729309082,24.01954460144043,8.519522666931152,-0.06060231104493141,-0.4859960973262787,-1.5833004713058472,-1.3975541591644287,-0.36258047819137573,-2.828482151031494,0.3789439797401428,-1.0073089599609375,-1.0,1.0,1.0,-1.0,2.4659016132354736,1.3862528800964355,2.502325047377643,1.398641748286458,156.0,31.307031153123766,18.47296733698667,1.0
471,57.419158935546875,33.04645919799805,20.620180130004883,15.268028259277344,-0.7564377784729004,-1.261240839958191,0.41589659452438354,-0.17878325283527374,-1.0648194551467896,0.03776140138506889,2.261841297149658,0.4869228005409241,-1.0,1.0,-1.0,1.0,-1.1025809049606323,1.774918556213379,1.2126461903080918,1.8718920867195978,157.0,50.756530685356154,29.528856870540395,1.0
474,32.1263542175293,31.399765014648438,29.8804874420166,21.103483200073242,-0.026183025911450386,0.3041157126426697,0.1133258119225502,0.8610594272613525,-1.3827264308929443,-2.8339321613311768,0.9230402112007141,0.8291962742805481,-1.0,1.0,-1.0,1.0,1.4512057304382324,0.09384393692016602,1.4883196354817125,0.7535995027718737,158.0,43.44968705512593,19.360973098375748,1.0
477,47.14775848388672,34.26634216308594,12.198677062988281,11.481976509094238,-0.32611337304115295,-0.9115475416183472,-2.1254429817199707,0.47981762886047363,1.5976967811584473,1.31291663646698,-2.3923819065093994,-0.5567371249198914,-1.0,1.0,1.0,-1.0,0.2847801446914673,-1.8356447219848633,0.6510245244556923,3.1870008463119173,159.0,26.454680961664117,44.49067545350216,1.0
483,49.70244216918945,34.63309097290039,12.106972694396973,8.477702140808105,-0.465641587972641,-0.01941605471074581,-0.27601325511932373,-1.5661731958389282,1.946468710899353,1.462585210800171,-2.0976722240448,0.6729876399040222,1.0,-1.0,1.0,-1.0,0.48388350009918213,-2.770659923553467,0.6582252349245657,3.0563162605697265,161.0,27.271132178201757,24.34117803958206,1.0
488,22.06630516052246,27.716753005981445,24.947547912597656,13.582856178283691,0.42474037408828735,1.2785673141479492,-0.3716488480567932,-0.6414760947227478,-0.19521434605121613,-1.1065270900726318,-0.06993208825588226,-1.0678672790527344,1.0,-1.0,-1.0,1.0,0.9113127589225769,0.9979351758956909,1.2488039830760969,1.0337704572743862,162.0,30.77933445686862,18.30819230704578,1.0
486,22.06630516052246,24.947547912597656,27.716753005981445,13.582856178283691,0.42474037408828735,-0.3716488480567932,1.2785673141479492,-0.6414760947227478,-0.19521434605121613,-0.06993208825588226,-1.1065270900726318,-1.0678672790527344,1.0,-1.0,-1.0,1.0,-0.12528225779533386,-0.03865981101989746,0.8061832529066472,1.9204326340236242,162.0,19.406804179508853,43.25302774883548,1.0
489,74.59459686279297,27.154308319091797,12.278974533081055,9.671243667602539,-1.1072781085968018,-1.3678382635116577,-1.1189078092575073,1.6276131868362427,0.5933476686477661,0.8728364109992981,2.335995674133301,-1.0422582626342773,1.0,-1.0,-1.0,1.0,-0.279488742351532,3.378253936767578,0.38210672780061694,4.353846258570627,163.0,17.190007147823515,45.71281115080477,1.0
498,67.33173370361328,32.10227584838867,22.45008087158203,8.528410911560059,0.8262881636619568,0.08216167241334915,-2.1677722930908203,-0.04505248740315437,2.8038954734802246,-3.0092201232910156,-1.2082802057266235,0.1434069573879242,1.0,-1.0,-1.0,1.0,5.81311559677124,-1.3516871929168701,5.860549222341825,2.5165447476617073,166.0,41.49724261798675,39.231866146303986,1.0
503,34.086448669433594,83.5248031616211,34.86539840698242,8.322794914245605,-0.45615485310554504,-0.35837018489837646,0.46522256731987,0.9859022498130798,-2.968144416809082,2.538006067276001,-0.5944673418998718,-0.2097565233707428,1.0,-1.0,-1.0,1.0,-5.506150245666504,-0.38471081852912903,5.507018464576788,0.6473868833159278,167.0,40.76131152908016,11.08524420047768,1.0
519,30.43474769592285,29.616287231445312,14.953937530517578,14.612873077392578,-1.5232759714126587,-1.3100101947784424,-2.2508790493011475,-0.3028009533882141,-0.04696672409772873,-1.6464401483535767,-3.110522985458374,-2.922067403793335,-1.0,1.0,-1.0,1.0,1.599473476409912,-0.18845558166503906,1.6136287346295632,1.9571724518461517,173.0,43.538146459939405,33.68689961533612,1.0
523,157.7359619140625,23.056106567382812,52.588226318359375,12.114250183105469,-0.4610775113105774,-1.0707240104675293,-1.552324891090393,-0.8462198972702026,-0.22924230992794037,0.15046745538711548,-0.5320669412612915,-1.9736597537994385,-1.0,1.0,1.0,-1.0,-0.37970978021621704,1.441592812538147,0.718225849664418,1.605233347354663,174.0,43.72805527546637,37.960754330152,1.0
525,37.11185836791992,30.003393173217773,19.226577758789062,10.990214347839355,-0.4180567264556885,-0.09340161830186844,1.472812294960022,0.06518562883138657,0.37603846192359924,-0.4361090660095215,0.9277380704879761,2.5279834270477295,-1.0,1.0,1.0,-1.0,0.8121474981307983,-1.6002453565597534,0.8746339250270492,2.131243282103456,175.0,28.519106074317303,30.45645469645398,1.0
