,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
123,41.0897216796875,42.685665130615234,58.009883880615234,23.781126022338867,0.8688600659370422,1.3031961917877197,0.4237652122974396,0.806541919708252,1.0820008516311646,1.341321587562561,-1.9293245077133179,-1.7422468662261963,1.0,-1.0,-1.0,1.0,-0.2593207359313965,-0.18707764148712158,0.5058607657280575,0.42604700642141197,41.0,21.293197746956626,15.898052619895651,1.0
128,26.482070922851562,104.4774398803711,226.7041778564453,38.289737701416016,-0.06662497669458389,-0.23768313229084015,0.19529053568840027,0.13182422518730164,-1.921126365661621,-1.444131851196289,-1.7082271575927734,-1.7658346891403198,-1.0,1.0,1.0,-1.0,-0.47699451446533203,0.05760753154754639,0.5067392395276349,0.08571231101553274,42.0,26.435178260880697,7.985932123405879,1.0
134,54.33442306518555,19.21164321899414,22.996360778808594,42.32172775268555,-1.3927584886550903,-0.8137664794921875,-1.1274663209915161,-1.1766536235809326,-3.0742969512939453,2.932612657546997,-2.6784868240356445,-1.6141537427902222,1.0,-1.0,1.0,-1.0,-6.006909370422363,-1.0643330812454224,6.034748704887593,1.065469050967412,44.0,20.952055195246523,31.69586646996686,1.0
158,35.17375564575195,63.087406158447266,61.08307647705078,31.437992095947266,-1.4551246166229248,-0.9527649879455566,-2.254737615585327,-1.2124066352844238,0.9259416460990906,0.7339942455291748,-2.6374380588531494,-2.3957226276397705,1.0,-1.0,-1.0,1.0,0.19194740056991577,-0.2417154312133789,0.5377815551972854,1.0699907579889238,52.0,25.561428022659832,48.92719492435123,1.0
162,35.894866943359375,53.64257049560547,66.02043914794922,25.236595153808594,0.1261395364999771,-0.8233258128166199,0.05366602540016174,0.41226890683174133,-0.3325725197792053,-0.09839855134487152,2.9688479900360107,2.754941463470459,-1.0,1.0,1.0,-1.0,-0.2341739684343338,0.21390652656555176,0.9779171072994376,0.417554821165282,54.0,44.44425007228489,17.10289884208295,1.0
166,27.519241333007812,78.2092056274414,38.734310150146484,15.25949764251709,-1.1113049983978271,-0.9749808311462402,0.7099027633666992,0.6496962308883667,1.0612350702285767,1.9604085683822632,-2.760162353515625,-0.9253061413764954,-1.0,1.0,1.0,-1.0,-0.8991734981536865,-1.8348562717437744,0.9094488761655469,1.8358437745381626,55.0,40.81740118046109,38.636951576161124,1.0
174,18.87944221496582,28.328031539916992,29.517114639282227,14.865395545959473,2.391846179962158,1.6085212230682373,0.766764223575592,1.3459824323654175,2.4468748569488525,2.4336233139038086,-1.9525986909866333,-2.3283658027648926,1.0,-1.0,-1.0,1.0,0.013251543045043945,0.3757671117782593,0.7834370373462936,0.6904307754495512,58.0,18.584504867003435,14.580883938234841,1.0
177,35.14319610595703,26.973636627197266,25.862716674804688,12.257501602172852,-0.7682310342788696,-0.4722849130630493,-0.8542577624320984,-0.11866842210292816,0.9188375473022461,0.6455941796302795,-2.5864145755767822,0.5401437282562256,1.0,-1.0,-1.0,1.0,0.27324336767196655,-3.126558303833008,0.4027977713932967,3.211924420491673,59.0,12.408380970389537,38.04452134436535,1.0
188,32.64128112792969,33.60212326049805,64.22527313232422,18.239158630371094,-0.3417150378227234,0.3146125376224518,0.6472470760345459,-0.677710235118866,1.3105770349502563,2.7234559059143066,-0.34704726934432983,0.052692633122205734,-1.0,1.0,-1.0,1.0,-1.4128788709640503,-0.3997398912906647,1.5578808136139826,1.3839450910405278,62.0,48.35632845075546,50.5978711809769,1.0
189,25.194137573242188,45.95950698852539,58.010009765625,22.369342803955078,0.18126294016838074,-0.9638469815254211,1.538832664489746,0.8596043586730957,1.1411089897155762,1.4301304817199707,-2.579970359802246,-2.3072991371154785,1.0,-1.0,-1.0,1.0,-0.28902149200439453,-0.2726712226867676,1.1810207819289897,0.731915765033145,63.0,42.281571651135366,26.794156247356053,1.0
197,41.83559799194336,17.688339233398438,25.04846954345703,11.635010719299316,-1.8861827850341797,-1.884240984916687,-1.0297703742980957,-0.49944186210632324,1.6418977975845337,2.167005777359009,-1.4985817670822144,-1.0908266305923462,1.0,-1.0,-1.0,1.0,-0.5251079797744751,-0.40775513648986816,0.5251115700596654,0.6689638123078183,65.0,14.121050461460896,11.475810402355133,1.0
202,28.958423614501953,11.947396278381348,25.779434204101562,28.72869110107422,-1.050415277481079,-0.575536847114563,-0.5363451838493347,-0.4501833915710449,3.055617094039917,0.10924561321735382,-0.4082449972629547,0.1264096349477768,-1.0,1.0,-1.0,1.0,2.946371555328369,-0.5346546173095703,2.984395226117928,0.5415527806770548,67.0,38.08235590340589,14.56755075609701,1.0
